Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Area_under_ROC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_area_under_ROC,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Summary,measureTreeSize,measureNumLeaves,measureNumRules
train_top2,2,3,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.794375911413564,0.0,25.794375911413564,1.842455422243826,0.0,1.842455422243826,25.794375911413564,1.842455422243826,1343.304601281425,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.001,0.0,0.0,9046.0,8704.0,3907.0,?,?,?,?
train_top2,2,4,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,12.0,2.0,0.0,85.71428571428571,14.285714285714286,0.0,0.7812499999999998,0.05714285714285715,0.23904572186687875,22.181146025878007,67.41573033707866,25.794375911413564,2148.0,-2122.2056240885863,1.842455422243826,153.42857142857142,-151.5861160063276,20.31401845392172,1.4510013181372656,1057.9017128921655,1.0,2.0,0.08333333333333333,1.0,0.9166666666666666,11.0,0.0,0.0,0.6666666666666666,1.0,0.8,0.9583333333333334,0.8571428571428571,0.023809523809523808,0.9761904761904762,0.14285714285714285,0.8809523809523808,0.8571428571428571,0.8619047619047618,0.9166666666666667,0.0,0.0,0.0,0.0,9046.0,8704.0,3907.0,?,?,?,?
train_top2,2,5,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,56.0,13.0,13.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.560063040596535,0.0,22.560063040596535,1.735389464661272,0.0,1.735389464661272,22.560063040596535,1.735389464661272,1161.977579531071,1.0,2.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9163.0,8821.0,3790.0,?,?,?,?
train_top2,3,1,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,13.0,1.0,0.0,92.85714285714286,7.142857142857143,0.0,0.9,0.028571428571428574,0.16903085094570333,10.676156583629892,45.381676561203875,28.42472338685082,1074.0,-1045.575276613149,2.0303373847750583,76.71428571428571,-74.68394832951064,26.410223817155703,1.8864445583682645,1406.6921271562173,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.005494505494505495,0.9945054945054945,0.07142857142857142,0.9642857142857143,0.9285714285714286,0.9377289377289376,0.9615384615384616,0.0,0.001,0.0,0.0,9046.0,8704.0,3907.0,?,?,?,?
train_top2,3,2,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.794375911413567,0.0,25.794375911413567,1.8424554222438263,0.0,1.8424554222438263,25.794375911413567,1.8424554222438263,1343.3046012814252,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.001,0.01,0.0,9046.0,8704.0,3907.0,?,?,?,?
train_top2,3,3,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.794375911413567,0.0,25.794375911413567,1.8424554222438263,0.0,1.8424554222438263,25.794375911413567,1.8424554222438263,1343.3046012814252,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.001,0.0,0.0,9046.0,8704.0,3907.0,?,?,?,?
train_top2,3,4,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.794375911413567,0.0,25.794375911413567,1.8424554222438263,0.0,1.8424554222438263,25.794375911413567,1.8424554222438263,1343.3046012814252,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.001,0.0,0.0,0.0,9046.0,8704.0,3907.0,?,?,?,?
train_top2,3,5,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,56.0,13.0,12.0,1.0,0.0,92.3076923076923,7.6923076923076925,0.0,0.865979381443299,0.03076923076923077,0.17541160386140583,12.224448897795591,51.000064418289206,22.56006304059654,1074.0,-1051.4399369594034,1.7353894646612722,82.61538461538461,-80.87999515072335,19.260830789691838,1.4816023684378337,992.0474734707059,1.0,2.0,0.09090909090909091,1.0,0.9090909090909091,10.0,0.0,0.0,0.6666666666666666,1.0,0.8,0.9545454545454546,0.9230769230769231,0.013986013986013986,0.986013986013986,0.07692307692307693,0.8717948717948717,0.9230769230769231,0.8923076923076922,0.9545454545454546,0.001,0.0,0.0,0.0,9163.0,8821.0,3790.0,?,?,?,?
train_top2,4,1,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,12.0,2.0,0.0,85.71428571428571,14.285714285714286,0.0,0.7812499999999998,0.05714285714285715,0.23904572186687875,22.181146025878004,67.41573033707866,25.794375911413564,2148.0,-2122.2056240885863,1.842455422243826,153.42857142857142,-151.5861160063276,20.509443827657897,1.4649602734041356,1068.078962562734,1.0,2.0,0.08333333333333333,1.0,0.9166666666666666,11.0,0.0,0.0,0.6666666666666666,1.0,0.8,0.9583333333333334,0.8571428571428571,0.0173992673992674,0.9826007326007326,0.14285714285714285,0.8809523809523808,0.8571428571428571,0.8619047619047618,0.9198717948717949,0.001,0.001,0.0,0.0,9046.0,8704.0,3907.0,?,?,?,?
train_top2,4,2,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.79437591141356,0.0,25.79437591141356,1.8424554222438256,0.0,1.8424554222438256,25.79437591141356,1.8424554222438256,1343.3046012814248,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.001,0.0,0.0,9046.0,8704.0,3907.0,?,?,?,?
train_top2,4,3,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.79437591141356,0.0,25.79437591141356,1.8424554222438256,0.0,1.8424554222438256,25.79437591141356,1.8424554222438256,1343.3046012814248,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.001,0.0,0.0,0.01,9046.0,8704.0,3907.0,?,?,?,?
train_top2,4,4,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.098052301744705,0.0,26.098052301744705,1.8641465929817647,0.0,1.8641465929817647,26.098052301744705,1.8641465929817647,1361.9750284638433,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.001,0.0,0.0,9046.0,8704.0,3907.0,?,?,?,?
train_top2,4,5,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,56.0,13.0,13.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.886734125702652,0.0,24.886734125702652,1.9143641635155886,0.0,1.9143641635155886,24.886734125702652,1.9143641635155886,1307.4634849013119,1.0,2.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.001,0.001,0.0,0.0,9163.0,8821.0,3790.0,?,?,?,?
train_top2,5,1,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,13.0,1.0,0.0,92.85714285714286,7.142857142857143,0.0,0.8906250000000001,0.028571428571428574,0.16903085094570333,11.090573012939002,47.67012007999197,25.79437591141357,1074.0,-1048.2056240885863,1.8424554222438265,76.71428571428571,-74.87183029204188,23.787949642254137,1.6991392601610098,1238.815093617036,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.011904761904761904,0.9880952380952381,0.07142857142857142,0.9523809523809524,0.9285714285714286,0.9333333333333333,0.9583333333333333,0.0,0.001,0.0,0.0,9046.0,8704.0,3907.0,?,?,?,?
train_top2,5,2,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.424723386850825,0.0,28.424723386850825,2.0303373847750588,0.0,2.0303373847750588,28.424723386850825,2.0303373847750588,1513.9907515248958,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.001,0.0,0.0,9046.0,8704.0,3907.0,?,?,?,?
train_top2,5,3,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,13.0,1.0,0.0,92.85714285714286,7.142857142857143,0.0,0.8842975206611571,0.028571428571428574,0.16903085094570333,11.090573012939004,47.67012007999197,25.794375911413567,1074.0,-1048.2056240885863,1.8424554222438263,76.71428571428571,-74.87183029204188,22.515870096817327,1.6082764354869519,1172.568470227123,1.0,2.0,0.08333333333333333,1.0,0.9166666666666666,11.0,0.0,0.0,0.6666666666666666,1.0,0.8,0.9583333333333334,0.9285714285714286,0.011904761904761904,0.988095238095238,0.07142857142857142,0.8809523809523808,0.9285714285714286,0.9,0.9583333333333334,0.0,0.001,0.0,0.0,9046.0,8704.0,3907.0,?,?,?,?
train_top2,5,4,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.794375911413567,0.0,25.794375911413567,1.8424554222438263,0.0,1.8424554222438263,25.794375911413567,1.8424554222438263,1343.3046012814252,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.002,0.0,0.0,9046.0,8704.0,3907.0,?,?,?,?
train_top2,5,5,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,56.0,13.0,13.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.560063040596535,0.0,22.560063040596535,1.735389464661272,0.0,1.735389464661272,22.560063040596535,1.735389464661272,1161.977579531071,1.0,2.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.001,0.0,0.0,9163.0,8821.0,3790.0,?,?,?,?
train_top2,6,1,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.794375911413564,0.0,25.794375911413564,1.842455422243826,0.0,1.842455422243826,25.794375911413564,1.842455422243826,1343.304601281425,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.001,0.001,0.0,0.0,9046.0,8704.0,3907.0,?,?,?,?
train_top2,6,2,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.79437591141356,0.0,25.79437591141356,1.8424554222438256,0.0,1.8424554222438256,25.79437591141356,1.8424554222438256,1343.3046012814248,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.001,0.0,0.0,9046.0,8704.0,3907.0,?,?,?,?
train_top2,6,3,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.79437591141356,0.0,25.79437591141356,1.8424554222438256,0.0,1.8424554222438256,25.79437591141356,1.8424554222438256,1343.3046012814248,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.001,0.0,0.0,9046.0,8704.0,3907.0,?,?,?,?
train_top2,6,4,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.098052301744705,0.0,26.098052301744705,1.8641465929817647,0.0,1.8641465929817647,26.098052301744705,1.8641465929817647,1361.9750284638433,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.001,0.0,0.0,0.0,9046.0,8704.0,3907.0,?,?,?,?
train_top2,6,5,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,56.0,13.0,11.0,2.0,0.0,84.61538461538461,15.384615384615385,0.0,0.773913043478261,0.06153846153846154,0.2480694691784169,23.50674373795761,68.49178460771313,24.886734125702652,2148.0,-2123.113265874297,1.9143641635155886,165.23076923076923,-163.31640506725364,19.381856031112978,1.490912002393306,1018.2561079447783,1.0,2.0,0.09090909090909091,1.0,0.9090909090909091,10.0,0.0,0.0,0.6666666666666666,1.0,0.8,0.9545454545454546,0.8461538461538461,0.027972027972027972,0.9720279720279721,0.15384615384615385,0.8717948717948717,0.8461538461538461,0.850887573964497,0.9090909090909093,0.0,0.001,0.0,0.0,9163.0,8821.0,3790.0,?,?,?,?
train_top2,7,1,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,13.0,1.0,0.0,92.85714285714286,7.142857142857143,0.0,0.8842975206611571,0.028571428571428574,0.16903085094570333,11.090573012939002,47.67012007999197,25.794375911413564,1074.0,-1048.2056240885865,1.842455422243826,76.71428571428571,-74.87183029204189,22.51587009681733,1.608276435486952,1172.5684702271233,1.0,2.0,0.08333333333333333,1.0,0.9166666666666666,11.0,0.0,0.0,0.6666666666666666,1.0,0.8,0.9583333333333334,0.9285714285714286,0.011904761904761904,0.988095238095238,0.07142857142857142,0.8809523809523808,0.9285714285714286,0.9,0.9583333333333334,0.001,0.001,0.0,0.0,9046.0,8704.0,3907.0,?,?,?,?
train_top2,7,2,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.098052301744705,0.0,26.098052301744705,1.8641465929817647,0.0,1.8641465929817647,26.098052301744705,1.8641465929817647,1361.9750284638433,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.001,0.0,0.0,0.0,9046.0,8704.0,3907.0,?,?,?,?
train_top2,7,3,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.794375911413564,0.0,25.794375911413564,1.842455422243826,0.0,1.842455422243826,25.794375911413564,1.842455422243826,1343.304601281425,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.001,0.0,0.0,9046.0,8704.0,3907.0,?,?,?,?
train_top2,7,4,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,13.0,1.0,0.0,92.85714285714286,7.142857142857143,0.0,0.8906250000000001,0.028571428571428574,0.16903085094570333,11.090573012939004,47.67012007999197,25.794375911413564,1074.0,-1048.2056240885865,1.842455422243826,76.71428571428571,-74.87183029204189,23.787949642254134,1.6991392601610096,1238.8150936170357,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.011904761904761904,0.9880952380952381,0.07142857142857142,0.9523809523809524,0.9285714285714286,0.9333333333333333,0.9583333333333333,0.0,0.0,0.0,0.0,9046.0,8704.0,3907.0,?,?,?,?
train_top2,7,5,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,56.0,13.0,13.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.88673412570265,0.0,24.88673412570265,1.9143641635155884,0.0,1.9143641635155884,24.88673412570265,1.9143641635155884,1307.4634849013119,1.0,2.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.001,0.0,0.0,0.0,9163.0,8821.0,3790.0,?,?,?,?
train_top2,8,1,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,13.0,1.0,0.0,92.85714285714286,7.142857142857143,0.0,0.8852459016393444,0.028571428571428574,0.16903085094570333,11.090573012939002,47.67012007999197,25.794375911413564,1074.0,-1048.2056240885865,1.842455422243826,76.71428571428571,-74.87183029204189,22.32044472308115,1.5943174802200821,1162.3912205565548,1.0,2.0,0.08333333333333333,1.0,0.9166666666666666,11.0,0.0,0.0,0.6666666666666666,1.0,0.8,0.9583333333333334,0.9285714285714286,0.011904761904761904,0.988095238095238,0.07142857142857142,0.9523809523809523,0.9285714285714286,0.9238095238095239,0.9583333333333334,0.0,0.001,0.0,0.0,9046.0,8704.0,3907.0,?,?,?,?
train_top2,8,2,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.79437591141356,0.0,25.79437591141356,1.8424554222438256,0.0,1.8424554222438256,25.79437591141356,1.8424554222438256,1343.3046012814248,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.001,0.0,0.0,9046.0,8704.0,3907.0,?,?,?,?
train_top2,8,3,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.79437591141356,0.0,25.79437591141356,1.8424554222438256,0.0,1.8424554222438256,25.79437591141356,1.8424554222438256,1343.3046012814248,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.001,0.0,0.0,9046.0,8704.0,3907.0,?,?,?,?
train_top2,8,4,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,13.0,1.0,0.0,92.85714285714286,7.142857142857143,0.0,0.8914728682170543,0.028571428571428574,0.16903085094570333,11.07011070110701,47.559172016818785,26.098052301744705,1074.0,-1047.9019476982553,1.8641465929817647,76.71428571428571,-74.85013912130395,24.091626032585275,1.7208304308989482,1257.2659703527775,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.005494505494505495,0.9945054945054945,0.07142857142857142,0.9642857142857143,0.9285714285714286,0.9380952380952381,0.9615384615384616,0.001,0.001,0.0,0.0,9046.0,8704.0,3907.0,?,?,?,?
train_top2,8,5,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,56.0,13.0,13.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.886734125702652,0.0,24.886734125702652,1.9143641635155886,0.0,1.9143641635155886,24.886734125702652,1.9143641635155886,1307.4634849013114,1.0,2.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.001,0.0,0.0,0.0,9163.0,8821.0,3790.0,?,?,?,?
train_top2,9,1,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,13.0,1.0,0.0,92.85714285714286,7.142857142857143,0.0,0.8914728682170543,0.028571428571428574,0.16903085094570333,11.090573012939004,47.67012007999197,25.79437591141356,1074.0,-1048.2056240885865,1.8424554222438256,76.71428571428571,-74.87183029204189,23.78794964225413,1.6991392601610094,1238.8150936170355,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.005494505494505495,0.9945054945054945,0.07142857142857142,0.9642857142857143,0.9285714285714286,0.9380952380952381,0.9615384615384616,0.0,0.002,0.0,0.0,9046.0,8704.0,3907.0,?,?,?,?
train_top2,9,2,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.79437591141356,0.0,25.79437591141356,1.8424554222438256,0.0,1.8424554222438256,25.79437591141356,1.8424554222438256,1343.3046012814248,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.001,0.0,0.0,0.0,9046.0,8704.0,3907.0,?,?,?,?
train_top2,9,3,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,13.0,1.0,0.0,92.85714285714286,7.142857142857143,0.0,0.8852459016393444,0.028571428571428574,0.16903085094570333,11.090573012939004,47.67012007999197,25.79437591141356,1074.0,-1048.2056240885865,1.8424554222438256,76.71428571428571,-74.87183029204189,22.32044472308115,1.5943174802200821,1162.3912205565548,1.0,2.0,0.08333333333333333,1.0,0.9166666666666666,11.0,0.0,0.0,0.6666666666666666,1.0,0.8,0.9583333333333334,0.9285714285714286,0.011904761904761904,0.988095238095238,0.07142857142857142,0.9523809523809523,0.9285714285714286,0.9238095238095239,0.9583333333333334,0.001,0.0,0.0,0.0,9046.0,8704.0,3907.0,?,?,?,?
train_top2,9,4,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.79437591141356,0.0,25.79437591141356,1.8424554222438256,0.0,1.8424554222438256,25.79437591141356,1.8424554222438256,1343.3046012814248,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.001,0.0,0.0,9046.0,8704.0,3907.0,?,?,?,?
train_top2,9,5,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,56.0,13.0,13.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.190410516033786,0.0,25.190410516033786,1.9377238858487529,0.0,1.9377238858487529,25.190410516033786,1.9377238858487529,1326.176811021054,1.0,2.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.001,0.0,0.0,0.0,9163.0,8821.0,3790.0,?,?,?,?
train_top2,10,1,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.794375911413564,0.0,25.794375911413564,1.842455422243826,0.0,1.842455422243826,25.794375911413564,1.842455422243826,1343.304601281425,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.001,0.0,0.0,9046.0,8704.0,3907.0,?,?,?,?
train_top2,10,2,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,13.0,1.0,0.0,92.85714285714286,7.142857142857143,0.0,0.8906250000000001,0.028571428571428574,0.16903085094570333,11.090573012939004,47.67012007999197,25.79437591141356,1074.0,-1048.2056240885865,1.8424554222438256,76.71428571428571,-74.87183029204189,23.78794964225413,1.6991392601610094,1238.8150936170355,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9285714285714286,0.011904761904761904,0.9880952380952381,0.07142857142857142,0.9523809523809524,0.9285714285714286,0.9333333333333333,0.9583333333333333,0.001,0.0,0.0,0.0,9046.0,8704.0,3907.0,?,?,?,?
train_top2,10,3,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,13.0,1.0,0.0,92.85714285714286,7.142857142857143,0.0,0.8852459016393444,0.028571428571428574,0.16903085094570333,11.090573012939004,47.67012007999197,25.79437591141356,1074.0,-1048.2056240885865,1.8424554222438256,76.71428571428571,-74.87183029204189,22.32044472308115,1.5943174802200821,1162.3912205565548,1.0,2.0,0.08333333333333333,1.0,0.9166666666666666,11.0,0.0,0.0,0.6666666666666666,1.0,0.8,0.9583333333333334,0.9285714285714286,0.011904761904761904,0.988095238095238,0.07142857142857142,0.9523809523809523,0.9285714285714286,0.9238095238095239,0.9583333333333334,0.0,0.001,0.0,0.0,9046.0,8704.0,3907.0,?,?,?,?
train_top2,10,4,weka.classifiers.lazy.IB1,'',-6152184127304895851,2.01409101806E7,55.0,14.0,14.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.098052301744705,0.0,26.098052301744705,1.8641465929817647,0.0,1.8641465929817647,26.098052301744705,1.8641465929817647,1361.9750284638433,1.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.001,0.0,0.0,9046.0,8704.0,3907.0,?,?,?,?
